,Unnamed: 0,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link,doi,Keywords,Plus keywords,Research areas,Corresponding address
0,0,"Tarpanelli, A",Jan 2015 ,Coupling MODIS and Radar Altimetry Data for Discharge Estimation in Poorly Gauged River Basins,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,"The capability of coupling measurements of river velocity derived from Moderate Resolution Imaging Spectroradiometer (MODIS) and water levels derived from ENVISAT Advanced Radar Altimeter (RA-2) for river discharge estimation is thoroughly investigated. The method is applied even considering the possible unavailability of the river cross-section survey by using the entropy theory for reconstructing the bathymetry. The discharge estimation accuracy is validated using in situ measurements along the Po River (Northern Italy) where daily observations are available for the period 2005-2010. The agreement with the observed discharge is fairly satisfactory with coefficient of correlation of 0.91 and relative root-mean-square error (RMSE) of similar to 37 on average. Therefore, the coupling of the two sensors provides, with a good level of accuracy, the hydraulic quantities to use for discharge estimation. These results are particularly significant for the forthcoming European Space Agency Sentinel-3 mission, in which a visible-near infrared multispectral sensor and an altimeter will be onboard the same satellite platform providing significant improvements in terms of vertical accuracy and spatial-temporal resolution.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000349550400014,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCoupling%2BMODIS%2Band%2BRadar%2BAltimetry%2BData%2Bfor%2BDischarge%2BEstimation%2Bin%2BPoorly%2BGauged%2BRiver%2BBasins%26rft.aufirst%3DAngelica%26rft.auinit%3DA%26rft.aulast%3DTarpanelli%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1109%252FJSTARS.2014.2320582%26rft.eissn%3D2151-1535%26rft.epage%3D148%26rft.genre%3Darticle%26rft.issn%3D1939-1404%26rft.issue%3D1%26rft.jtitle%3DIEEE%2BJOURNAL%2BOF%2BSELECTED%2BTOPICS%2BIN%2BAPPLIED%2BEARTH%2BOBSERVATIONS%2BAND%2BREMOTE%2BSENSING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D141-148%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D141%26rft.stitle%3DIEEE%2BJ-STARS%26rft.volume%3D8%26rft.au%3DTarpanelli%252C%2BA%26rft.au%3DBrocca%252C%2BL%26rft.au%3DMoramarco%252C%2BT&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=IEEE+JOURNAL+OF+SELECTED+TOPICS+IN+APPLIED+EARTH+OBSERVATIONS+AND+REMOTE+SENSING&SrcPubType=MD_FORMAT,10.1109/JSTARS.2014.2320582,"Discharge,flow velocity,Moderate Resolution Imaging Spectroradiometer (MODIS),Po River,radar altimetry,remote sensing","SATELLITE ALTIMETRY,VELOCITY DISTRIBUTION,NATURAL CHANNELS,SOIL-MOISTURE,WATER LEVELS,DEPTH,FLOOD",,"CNR, Res Inst Geohydrol Protect, I-06128 Perugia, Italy"
1,1,"Harte, PT",Mar 2009 ,"Measured river leakages using conventional streamflow techniques: the case of Souhegan River, New Hampshire, USA",HYDROGEOLOGY JOURNAL,"Multiple streamflow measurements were made at coupled discharge measurement stations to quantify rates of aquifer recharge and discharge on two reaches of the Souhegan River, New Hampshire, USA, flowing within a glacial-drift river-valley aquifer. The reaches included a predominantly losing (aquifer recharge) reach and a variable (aquifer recharge and discharge) reach located downstream of the former reach. River leakage, the differential between coupled upstream and downstream streamflow measurements along a reach, varied by almost 30 cubic feet per second (ft(3)/s) (0.85m(3)/s) along the two reaches. The upper reach averaged 3.94ft(3)/s (0.11m(3)/s) loss whereas the lower reach averaged 4.85ft(3)/s (0.14m(3)/s) gain. At the upper reach, 13 losses were measured out of 19 coupled measurements. At the lower reach, ten out of 13 coupled measurements indicated gains in flow and suggest that this reach is primarily a gaining river reach. An important factor in river leakage appears to be antecedent trends in river stage. At the upper reach, gains were measured only during periods of declining river stage. Conversely, at the lower reach, streamflow loss was measured primarily during periods of rising river stage. Although some tendencies exist, several factors complicate the analysis of river leakage, most notably the inaccuracies in computed stream discharge.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000266008100013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DMeasured%2Briver%2Bleakages%2Busing%2Bconventional%2Bstreamflow%2Btechniques%253A%2Bthe%2Bcase%2Bof%2BSouhegan%2BRiver%252C%2BNew%2BHampshire%252C%2BUSA%26rft.aufirst%3DPhilip%2BT.%26rft.auinit%3DPT%26rft.aulast%3DHarte%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10040-008-0359-1%26rft.eissn%3D1435-0157%26rft.epage%3D424%26rft.genre%3Darticle%26rft.issn%3D1431-2174%26rft.issue%3D2%26rft.jtitle%3DHYDROGEOLOGY%2BJOURNAL%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D409-424%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D409%26rft.stitle%3DHYDROGEOL%2BJ%26rft.volume%3D17%26rft.au%3DHarte%252C%2BPT%26rft.au%3DKiah%252C%2BRG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=HYDROGEOLOGY+JOURNAL&SrcPubType=MD_FORMAT,10.1007/s10040-008-0359-1,"Groundwater/surface-water relations,River leakages,Streamflow,Aquifer recharge,USA,Conceptual models,Rainfall/runoff",,,"US Geol Survey, 361 Commerce Way, Pembroke, NH 03301 USA"
2,2,"Wayland, M",Jul-aug 2007 ,"A dietary assessment of selenium risk to aquatic birds on a coal mine affected stream in Alberta, Canada",HUMAN AND ECOLOGICAL RISK ASSESSMENT,"Selenium is a trace element of concern in the McLeod River basin downstream from two recently-closed coal mines in west-central Alberta, Canada. Aquatic birds breed on streams in the area and maybe exposed to excessive amounts of selenium through their diets. In this article, we present the results of a dietary-based assessment of the risk that selenium may pose to two aquatic bird species, the American Dipper (Cinclus mexicanus) and the Harlequin Duck (Histrionicus histrionicus), on one of the coal mine-affected streams, the Gregg River. The study consisted of (1) a literature-based toxicity assessment, (2) simulation of selenium exposure in the diets and eggs of the two species, and (3) a risk assessment that coupled information on toxicity and exposure. Diet and egg selenium concentrations associated with a 20% hatch failure rate were 6.4 and 17 mu g center dot g(-1) dry wt, respectively. Simulated dietary selenium concentrations were about 2.0-2.5 mu g center dot g(-1) higher on the Gregg River than on reference streams for both species. Simulated predicted egg concentrations averaged 2.0 and 1.4 Ag - g-' higher on the Gregg River than on reference streams for American Dippers and Harlequin Ducks, respectively. When simulated dietary concen trations were considered, hatch failure rates on the Gregg River were predicted to average 12% higher in American Dippers and 8% higher in Harlequin Ducks than at reference streams. Corresponding values were only 3% for both species when predicted egg concentrations were used. Elevated levels of selenium in insects in some of the reference streams were unexpected and raised a question as to whether aquatic birds have evolved a higher tolerance level for dietary selenium in these areas.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000248576100007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2Bdietary%2Bassessment%2Bof%2Bselenium%2Brisk%2Bto%2Baquatic%2Bbirds%2Bon%2Ba%2Bcoal%2Bmine%2Baffected%2Bstream%2Bin%2BAlberta%252C%2BCanada%26rft.aufirst%3DMark%26rft.auinit%3DM%26rft.aulast%3DWayland%26rft.date%3D2007%26rft_id%3Dinfo%3Adoi%2F10.1080%252F10807030701456734%26rft.eissn%3D1549-7860%26rft.epage%3D842%26rft.genre%3Darticle%26rft.issn%3D1080-7039%26rft.issue%3D4%26rft.jtitle%3DHUMAN%2BAND%2BECOLOGICAL%2BRISK%2BASSESSMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D823-842%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D823%26rft.stitle%3DHUM%2BECOL%2BRISK%2BASSESS%26rft.volume%3D13%26rft.au%3DWayland%252C%2BM%26rft.au%3DCasey%252C%2BR%26rft.au%3DWoodsworth%252C%2BE&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=HUMAN+AND+ECOLOGICAL+RISK+ASSESSMENT&SrcPubType=MD_FORMAT,10.1080/10807030701456734,"selenium,risk assessment,birds,streams,coal mining,Alberta","DIPPERS CINCLUS-MEXICANUS,AMERICAN DIPPERS,MALLARD REPRODUCTION,DUCKLING GROWTH,RIVER WYE,WATER,ACCUMULATION,THRESHOLDS,EXPOSURE,FISH",,"Environm Canada, Prairie & No Wildlife Res Ctr, 115 Perimeter Rd, Saskatoon, SK S7N 0X4, Canada"
3,3,"Chiu, JC",May 2013 ,A relation-exchanging buffering mechanism for instruction and data streaming,COMPUTERS & ELECTRICAL ENGINEERING,"The traditional memory hierarchy design can smooth the data stream and instruction stream. However, the bandwidth of the instruction stream and data stream are still the main challenge for high-performance microprocessor systems. To improve the data and instruction fetchers, the proposed buffering architecture can exploits both the temporal and spatial localities with a relation-exchanging buffering mechanism. On buffers hit, the dynamic sequences of instruction or data can be reused. At the same time, the prefetching mechanism will be enabled to prefetch the instruction/data being used in the near future. According to the simulation results, the proposed buffering mechanism with the depth 3 and 64-byte line size, which only needs extra 4% hardware cost, is a cost-ineffectiveness choice. The hit rate of an ABP buffer can 22% outperforms that of loop buffer architecture to fetch instruction stream and 7% outperform that of FIFO strategy to fetch data stream. Crown Copyright (C) 2013 Published by Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000321422700008,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2Brelation-exchanging%2Bbuffering%2Bmechanism%2Bfor%2Binstruction%2Band%2Bdata%2Bstreaming%26rft.aufirst%3DJih-Ching%26rft.auinit%3DJC%26rft.aulast%3DChiu%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.compeleceng.2013.01.013%26rft.eissn%3D1879-0755%26rft.epage%3D1141%26rft.genre%3Darticle%26rft.issn%3D0045-7906%26rft.issue%3D4%26rft.jtitle%3DCOMPUTERS%2B%2526%2BELECTRICAL%2BENGINEERING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1129-1141%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1129%26rft.stitle%3DCOMPUT%2BELECTR%2BENG%26rft.volume%3D39%26rft.au%3DChiu%252C%2BJC%26rft.au%3DYang%252C%2BKM%26rft.au%3DWu%252C%2BCK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=COMPUTERS+%26+ELECTRICAL+ENGINEERING&SrcPubType=MD_FORMAT,10.1016/j.compeleceng.2013.01.013,,,,"Natl Sun Yat Sen Univ, Dept Elect Engn, Kaohsiung, Taiwan"
4,4,"Singh, AK",Mar 2002 ,"Aspects of weathering and solute acquisition processes controlling chemistry of sub-Alpine proglacial streams of Garhwal Himalaya, India",HYDROLOGICAL PROCESSES,"An analytical study of major cations and anions of the proglacial streams of Garhwal Himalaya has been carried out to assess the weathering and geochemical processes in high altitude river basins. Calcium and magnesium are the major cations, and bicarbonate and sulphate are the most dominant anions in these waters. A high correlation among HCO3, Ca and Mg, a relatively high contribution of (Ca + Mg) to the total cations (TZ(+)) and high (Ca + Mg/Na + K) ratio indicate carbonate weathering could be the primary source of the dissolved ions. Carbonic acid weathering is the major proton-producing reaction in the Alaknanda River, while in the Bhagirathi River it is the coupled reaction which controls the solute acquisition processes. To know the geochemical factors controlling the chemical nature of water, R-mode factor analysis on major ion data from Ganga headwater streams has been performed. Factor 1 in the Alaknanda River is explicitly a bicarbonate factor showing strong loading of EC, Ca, Mg, HCO3 and TDS. In the Bhagirathi River Factor I explains the sulphide dissolution and silicate weathering and Factor 2 explains carbonate weathering. Wide downstream variations are observed in the total dissolved solids (TDS) and total suspended matter (TSM) in the headwater streams of the Ganga. Quartz and feldspar are the common detrital minerals, and kaolinite and illite the common clay minerals in the suspended sediment. Copyright (C) 2002 John Wiley Sons, Ltd.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000174208200007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DAspects%2Bof%2Bweathering%2Band%2Bsolute%2Bacquisition%2Bprocesses%2Bcontrolling%2Bchemistry%2Bof%2Bsub-Alpine%2Bproglacial%2Bstreams%2Bof%2BGarhwal%2BHimalaya%252C%2BIndia%26rft.aufirst%3DAK%26rft.auinit%3DAK%26rft.aulast%3DSingh%26rft.date%3D2002%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.367%26rft.eissn%3D1099-1085%26rft.epage%3D849%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D4%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D835-849%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D835%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D16%26rft.au%3DSingh%252C%2BAK%26rft.au%3DHasnain%252C%2BSI&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT,10.1002/hyp.367,"proglacial stream,Himalaya,suspended sediments,dissolved loads,weathering","MAJOR ION CHEMISTRY,RIVER,SEDIMENT,GEOCHEMISTRY,MODELS,BASIN",,"Cent Min Res Inst, Barwa Rd, Dhanbad 826001, Jharkhand, India"
5,5,"ADMIRAAL, W",Aug 13 1993 ,THE RIVERS RHINE AND MEUSE IN THE NETHERLANDS - PRESENT STATE AND SIGNS OF ECOLOGICAL RECOVERY,HYDROBIOLOGIA,"The ecosystems of the rivers Rhine and Meuse have suffered drastic environmental changes, for example because of the regulation of the stream bed and the construction of weirs and dams. Furthermore, discharges of industrial and municipal waste water have caused the water quality of these rivers to deteriorate; this problem became acute in the sixties and seventies. Recently some chemical parameters of water quality have improved in the Rhine, and as a consequence some aquatic communities are showing signs of recovery after decades of severe degradation. This paper describes the present state of the aquatic communities in the Dutch part of the rivers Rhine and Meuse, using published observations on plankton, macrophytes, invertebrates, and fish. The sparse information on the food chain in these rivers is summarized. The main channels of the Rhine and Meuse are characterized by a dense plankton that develops rapidly in the nutrient-rich river waters. The stream beds, now dominated by wave-exposed sand and gravel, have a sparse fauna and flora. The river banks, mostly consolidated by blocks of stone, offer a substratum for numerous benthic organisms, particularly now that the water quality has improved. The floodplain waters and old river channels harbour a flora and fauna rich in species. The degree of water exchange with the river is crucial for the ecological development of the river and its backwaters. Today the freshwater tidal reaches of the rivers occupy a very restricted area, and only remnants of the previously abundant vegetation of rushes are found.Losses in the numbers of animal and plant species, notably those specific to rivers, are evident, but over the last 15 years several species have returned. Allochthonous species (exotics), including crustaceans and molluscs, have also settled in the Rhine and Meuse. Fish species characteristic of these rivers, such as river lamprey, sea trout, barbel, and flounder, have recently been observed in appreciable numbers.The Rhine Action Programme provides a framework for the large-scale rehabilitation of the Rhine. Experiments on re-stocking the Rhine with Atlantic salmon,and on the ecological rehabilitation of floodplains are being carried out on the assumption that there will be a further reduction of the pollution load. A similar programme is required for the Meuse.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:A1993LZ11600006,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DTHE%2BRIVERS%2BRHINE%2BAND%2BMEUSE%2BIN%2BTHE%2BNETHERLANDS%2B-%2BPRESENT%2BSTATE%2BAND%2BSIGNS%2BOF%2BECOLOGICAL%2BRECOVERY%26rft.aufirst%3DW%26rft.auinit%3DW%26rft.aulast%3DADMIRAAL%26rft.date%3D1993%26rft_id%3Dinfo%3Adoi%2F10.1007%252FBF00007264%26rft.epage%3D128%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1-3%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D97-128%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D97%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D265%26rft.au%3DADMIRAAL%252C%2BW%26rft.au%3DVANDERVELDE%252C%2BG%26rft.au%3DCAZEMIER%252C%2BWG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT,10.1007/BF00007264,"RIVER RHINE,RIVER MEUSE,RIVER ECOSYSTEMS,ECOLOGICAL REHABILITATION,POLLUTION ABATEMENT","MAJOR RIVERS,CRUSTACEA,BRACKISH,DECAPODA,WATER,AREA",,"NATL INST PUBL HLTH & ENVIRONM PROTECT,POB 1,3720 BA BILTHOVEN,NETHERLANDS"
6,6,"Ozzola, R",Jan 2022 ,On the Relation Between Beam Coupling and Feed Coupling in Wideband Antenna Arrays,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,"We present a study on beam coupling in radiating structures that support multiple simultaneous beams. The formation of multiple beams is relevant in modern wireless communication applications when diverse data streams can be sent from a single transmitter to users located in different directions. General expressions are provided that relate the coupling between radiated beams to the associated current distributions on the radiating aperture. When expanding the currents in terms of basis functions, the beam coupling can be also written in terms of coupling contributions due to each pair of basis functions. The analysis is applied to antenna arrays with different levels of mutual coupling between the array elements. More specifically, arrays of resonant elements, characterized by very low mutual coupling, are compared with arrays of connected elements, which are strongly coupled. We show that, even for a very high level of mutual coupling between individual array elements, it is possible to obtain orthogonal beams if the total current distributions associated with the beams are uncoupled.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000742198500030,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DOn%2Bthe%2BRelation%2BBetween%2BBeam%2BCoupling%2Band%2BFeed%2BCoupling%2Bin%2BWideband%2BAntenna%2BArrays%26rft.aufirst%3DRiccardo%26rft.auinit%3DR%26rft.aulast%3DOzzola%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1109%252FTAP.2021.3090536%26rft.eissn%3D1558-2221%26rft.epage%3D267%26rft.genre%3Darticle%26rft.issn%3D0018-926X%26rft.issue%3D1%26rft.jtitle%3DIEEE%2BTRANSACTIONS%2BON%2BANTENNAS%2BAND%2BPROPAGATION%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D260-267%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D260%26rft.stitle%3DIEEE%2BT%2BANTENN%2BPROPAG%26rft.volume%3D70%26rft.au%3DOzzola%252C%2BR%26rft.au%3DCavallo%252C%2BD%26rft.au%3DNeto%252C%2BA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=IEEE+TRANSACTIONS+ON+ANTENNAS+AND+PROPAGATION&SrcPubType=MD_FORMAT,10.1109/TAP.2021.3090536,"Couplings,Antenna arrays,Mutual coupling,Green's function methods,Antenna radiation patterns,Current distribution,Current,Antenna arrays,beam coupling factor,multiple beams,mutual coupling,wideband arrays","MIMO,PERFORMANCE,IMPEDANCE,DIVERSITY",,"Fac Elect Engn Math & Comp Sci, Microelect Dept, NL-2628 CD Delft, Netherlands"
7,7,"Schmidt, SI",May 2007 ,"Does groundwater influence the sediment fauna beneath a small, sandy stream?",LIMNOLOGICA,"Gradients in the sediment fauna comprising groundwater (GW) and hyporheic taxa were investigated in the sand/ silt-bottomed Marbling Brook in Western Australia. The structure of sediment invertebrate assemblages from Marbling Brook sediments and the adjacent GW were studied at five sites over I year and hydrological interactions were characterized using a suite of abiotic factors. Although all five stream sites were upwelling, the sites differed in the degree of hydrological interactions between GW and surface water. Sediment fauna taxa abundances were not correlated with any of the abiotic factors investigated and did not change gradually with depth. Faunal assemblages in the stream sediments were distinct from faunal assemblages in alluvial GW. While water exchanged between alluvial GW and sediment water, as shown by abiotic factors, the distinct differences in faunal assemblages indicated an unpredicted complexity in the catchment with fundamentally different hydrogeological situations on the decimetre scale. Sampling in sandy sediments needs to take this small-scale variability into account. (C) 2007 Elsevier GmbH. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000246755800009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DDoes%2Bgroundwater%2Binfluence%2Bthe%2Bsediment%2Bfauna%2Bbeneath%2Ba%2Bsmall%252C%2Bsandy%2Bstream%253F%26rft.aufirst%3DSusanne%2BI.%26rft.auinit%3DSI%26rft.aulast%3DSchmidt%26rft.date%3D2007%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.limno.2006.12.002%26rft.eissn%3D1873-5851%26rft.epage%3D225%26rft.genre%3Darticle%26rft.issn%3D0075-9511%26rft.issue%3D2%26rft.jtitle%3DLIMNOLOGICA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D208-225%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D208%26rft.stitle%3DLIMNOLOGICA%26rft.volume%3D37%26rft.au%3DSchmidt%252C%2BSI%26rft.au%3DHellweg%252C%2BJ%26rft.au%3DHumphreys%252C%2BWF&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=LIMNOLOGICA&SrcPubType=MD_FORMAT,10.1016/j.limno.2006.12.002,"groundwater fauna,sediment fauna,groundwater/surface water interactions,hydrology,catchment","SURFACE WATER EXCHANGE,HYPORHEIC ZONE,SAMPLING FAUNA,RHONE RIVER,DYNAMICS,INVERTEBRATES,FLOODPLAIN,AQUIFER,HETEROGENEITY,ASSEMBLAGES",,"GSF, Inst Groundwater Ecol, Ingolstadter Landstr 1, D-85764 Neuherberg, Germany"
8,8,"Wang, X",Aug 2012 ,Long-distance electrical coupling via tunneling nanotubes,BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES,"Tunneling nanotubes (TNTs) are nanoscaled. F-actin containing membrane tubes that connect cells over several cell diameters. They facilitate the intercellular exchange of diverse components ranging from small molecules to organelles and pathogens. In conjunction with recent findings that TNT-like structures exist in tissue, they are expected to have important implications in cell-to-cell communication. In this review we will focus on a new function of TNTs, namely the transfer of electrical signals between remote cells. This electrical coupling is not only determined by the biophysical properties of the TNT, but depends on the presence of connexons interposed at the membrane interface between TNT and the connected cell Specific features of this coupling are compared to conventional gap junction communication. Finally, we will discuss possible down-stream signaling pathways of this electrical coupling in the recipient cells and their putative effects on different physiological activities. This article is part of a Special Issue entitled: The Communicating junctions, composition, structure and characteristics. (C) 2011 Published by Elsevier B.V.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000305359000029,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DLong-distance%2Belectrical%2Bcoupling%2Bvia%2Btunneling%2Bnanotubes%26rft.aufirst%3DXiang%26rft.auinit%3DX%26rft.aulast%3DWang%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.bbamem.2011.09.002%26rft.eissn%3D0006-3002%26rft.epage%3D2086%26rft.genre%3Darticle%26rft.issn%3D0005-2736%26rft.issue%3D8%26rft.jtitle%3DBIOCHIMICA%2BET%2BBIOPHYSICA%2BACTA-BIOMEMBRANES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2082-2086%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2082%26rft.stitle%3DBBA-BIOMEMBRANES%26rft.volume%3D1818%26rft.au%3DWang%252C%2BX%26rft.au%3DGerdes%252C%2BHH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FDY1JUa0FkjNNwdxj6CM&SrcJTitle=BIOCHIMICA+ET+BIOPHYSICA+ACTA-BIOMEMBRANES&SrcPubType=MD_FORMAT,10.1016/j.bbamem.2011.09.002,"Tunneling nanotube,TNT,Gap junction,Connexon,Long-distance electrical coupling,Intercellular communication","GAP-JUNCTION CHANNELS,MEMBRANE NANOTUBES,ORGANELLE TRANSFER,ANIMAL-CELLS,IN-VIVO,VOLTAGE,COMMUNICATION,CONNEXINS,FILOPODIA,TRANSPORT",,"Univ Bergen, Dept Biomed, Jonas Lies Vei 91, N-5009 Bergen, Norway"
